parents_occupation,child_nursery,family_form,num_children,housing,financial_standing,social_conditions,health_conditions,application_decision
pretentious,,incomplete,,convenient,,problematic,not recommended,
,,,1,convenient,inconvenient,,,priority
pretentious,,,,,inconvenient,,priority,
,,,1,convenient,,,not recommended,
pretentious,very critical,,,convenient,inconvenient,,,priority
pretentious,very critical,,1,,,,priority,
pretentious,very critical,incomplete,1,,inconvenient,slightly problematic,,not recommended
pretentious,very critical,,,,,problematic,,special priority
,,,1,convenient,,problematic,priority,
pretentious,,incomplete,1,,inconvenient,problematic,,not recommended
pretentious,,,1,,,non-problematic,recommended,priority
,,,1,,,non-problematic,priority,special priority
,,,1,,convenient,,not recommended,
,,,1,less convenient,,slightly problematic,,
,very critical,,,less convenient,,,priority,
,very critical,incomplete,,,convenient,,,
,very critical,,,less convenient,,problematic,,special priority
pretentious,,,1,,,problematic,priority,
pretentious,,,,less convenient,,problematic,,not recommended
pretentious,very critical,,1,,inconvenient,non-problematic,,
,,incomplete,1,,inconvenient,non-problematic,priority,
pretentious,very critical,,1,less convenient,inconvenient,non-problematic,,not recommended
pretentious,very critical,incomplete,1,less convenient,,slightly problematic,recommended,priority
pretentious,very critical,incomplete,,,inconvenient,,priority,special priority
,,incomplete,1,,inconvenient,slightly problematic,,not recommended
,very critical,incomplete,,less convenient,inconvenient,,,special priority
,,,,,inconvenient,problematic,,special priority
pretentious,very critical,incomplete,,,inconvenient,problematic,not recommended,not recommended
pretentious,,,,critical,convenient,,,special priority
,very critical,incomplete,,,convenient,non-problematic,,
,very critical,,1,critical,,,,
,,incomplete,,,convenient,slightly problematic,recommended,
,very critical,,1,critical,convenient,,priority,special priority
,very critical,incomplete,1,critical,,slightly problematic,not recommended,
pretentious,,,1,,convenient,,recommended,
pretentious,very critical,incomplete,1,,convenient,,priority,
,very critical,,,critical,,problematic,not recommended,not recommended
pretentious,,incomplete,1,,,,,special priority
,,,,,inconvenient,,priority,special priority
pretentious,,,,critical,,,,
,,,1,,inconvenient,slightly problematic,recommended,
pretentious,,incomplete,,critical,,,,special priority
,very critical,incomplete,,,inconvenient,,not recommended,not recommended
,,incomplete,1,,,problematic,recommended,
,very critical,incomplete,,,inconvenient,,priority,special priority
pretentious,,incomplete,1,,,,,not recommended
pretentious,very critical,incomplete,2,,,,,priority
pretentious,,,,,,,priority,special priority
,very critical,,2,convenient,,,not recommended,
pretentious,very critical,incomplete,,convenient,convenient,,recommended,
,very critical,incomplete,2,convenient,convenient,,priority,special priority
,,,2,,,slightly problematic,not recommended,
,,,,,,problematic,recommended,special priority
,very critical,,,convenient,convenient,problematic,priority,special priority
,very critical,incomplete,2,convenient,convenient,,not recommended,
,very critical,,2,,,,recommended,
pretentious,very critical,,,,,,,special priority
pretentious,very critical,incomplete,,convenient,,,,
pretentious,,incomplete,,,,slightly problematic,,special priority
,,,2,,,,priority,special priority
,,,2,,inconvenient,,not recommended,not recommended
,very critical,incomplete,,,inconvenient,problematic,recommended,special priority
pretentious,,incomplete,,,inconvenient,problematic,priority,
pretentious,,incomplete,,convenient,,,not recommended,not recommended
pretentious,,incomplete,,less convenient,,,recommended,
pretentious,,incomplete,,less convenient,,,,special priority
,,,,,,,not recommended,
,very critical,incomplete,,less convenient,,slightly problematic,,special priority
pretentious,,,2,,,,,
pretentious,very critical,incomplete,,less convenient,convenient,,not recommended,not recommended
pretentious,,,,,convenient,,recommended,special priority
,very critical,incomplete,,,,,,special priority
,very critical,,,,convenient,,not recommended,
,very critical,incomplete,2,less convenient,,,,
,,,2,,,non-problematic,priority,special priority
,,,,,,,,
pretentious,,,2,less convenient,,,recommended,special priority
,,incomplete,,,inconvenient,,,special priority
pretentious,,incomplete,,less convenient,inconvenient,slightly problematic,,
pretentious,very critical,,2,less convenient,,problematic,,
,very critical,,2,less convenient,,,,
pretentious,very critical,incomplete,,less convenient,inconvenient,problematic,,
pretentious,very critical,incomplete,2,,convenient,,,
,very critical,incomplete,2,,convenient,non-problematic,,
pretentious,,,2,,convenient,non-problematic,,
pretentious,,incomplete,2,,convenient,slightly problematic,,special priority
,,incomplete,2,,convenient,slightly problematic,,special priority
,very critical,incomplete,,critical,,slightly problematic,,not recommended
pretentious,very critical,incomplete,,,,problematic,,
pretentious,very critical,incomplete,2,critical,,,priority,
pretentious,,incomplete,2,,convenient,,,
,,,,,inconvenient,non-problematic,recommended,special priority
,very critical,,,,inconvenient,non-problematic,,
,very critical,,,,inconvenient,,,not recommended
,,,2,,inconvenient,slightly problematic,recommended,special priority
,very critical,incomplete,,critical,,slightly problematic,,
pretentious,,,2,,,,not recommended,
pretentious,,,2,critical,inconvenient,,,
pretentious,very critical,incomplete,,critical,inconvenient,,,special priority
pretentious,very critical,,,critical,inconvenient,problematic,not recommended,not recommended
,,,,convenient,,non-problematic,,
,,,,convenient,,non-problematic,priority,special priority
,,incomplete,3,convenient,,,not recommended,not recommended
pretentious,,,,convenient,convenient,,,
pretentious,very critical,,3,convenient,,slightly problematic,,special priority
pretentious,,incomplete,,,,,not recommended,not recommended
pretentious,,incomplete,3,,convenient,,,
,,,,,convenient,problematic,priority,special priority
pretentious,very critical,incomplete,3,,convenient,,not recommended,not recommended
pretentious,very critical,,3,convenient,inconvenient,non-problematic,,
,very critical,incomplete,3,convenient,,non-problematic,priority,
,,incomplete,,,inconvenient,non-problematic,not recommended,
,very critical,incomplete,,convenient,,slightly problematic,,
pretentious,,incomplete,3,,,slightly problematic,priority,
pretentious,very critical,incomplete,,,inconvenient,slightly problematic,not recommended,not recommended
,,incomplete,3,convenient,,,recommended,special priority
,,,,convenient,inconvenient,problematic,,special priority
pretentious,very critical,,,convenient,inconvenient,problematic,not recommended,
,,incomplete,3,,convenient,,,
pretentious,very critical,incomplete,,less convenient,convenient,,,special priority
,very critical,,3,,convenient,non-problematic,not recommended,not recommended
,very critical,incomplete,,less convenient,convenient,,,
pretentious,very critical,incomplete,3,less convenient,,slightly problematic,,special priority
,very critical,,3,less convenient,,slightly problematic,,
,very critical,,,less convenient,convenient,,,special priority
,,,,,convenient,,priority,special priority
,,,,,,,,not recommended
,,,,less convenient,,,recommended,special priority
pretentious,,incomplete,3,,inconvenient,,,special priority
,,incomplete,3,,,,not recommended,not recommended
pretentious,very critical,,3,less convenient,inconvenient,,recommended,special priority
pretentious,,incomplete,,less convenient,inconvenient,slightly problematic,,special priority
,,,3,,,slightly problematic,not recommended,
,,incomplete,3,less convenient,inconvenient,problematic,,special priority
pretentious,,,,less convenient,,problematic,priority,special priority
pretentious,very critical,,,,,,,not recommended
pretentious,,,,critical,,non-problematic,recommended,special priority
pretentious,,incomplete,3,critical,convenient,non-problematic,priority,
,,,,critical,convenient,non-problematic,not recommended,
pretentious,very critical,,3,,convenient,,recommended,special priority
,very critical,incomplete,,critical,,slightly problematic,priority,special priority
,,incomplete,,,convenient,slightly problematic,,not recommended
,very critical,,3,critical,,problematic,,special priority
pretentious,,incomplete,,,convenient,,,special priority
,very critical,incomplete,3,critical,,problematic,,
pretentious,,incomplete,3,critical,inconvenient,,,
pretentious,,incomplete,,,inconvenient,non-problematic,,
pretentious,,,3,critical,,,,not recommended
pretentious,very critical,incomplete,3,,inconvenient,slightly problematic,recommended,special priority
,,incomplete,,,,slightly problematic,,special priority
pretentious,very critical,incomplete,3,,inconvenient,,,
,very critical,,,,inconvenient,problematic,,
,,incomplete,,critical,,,priority,
pretentious,,incomplete,3,critical,,problematic,not recommended,not recommended
,,incomplete,more than 3,convenient,,,,
,very critical,,,convenient,convenient,non-problematic,priority,
pretentious,,,more than 3,convenient,convenient,,,not recommended
,very critical,,more than 3,convenient,convenient,,,priority
,very critical,,more than 3,convenient,convenient,,,
,,,,,convenient,,not recommended,
,,incomplete,,,,problematic,,
pretentious,,,,,,,priority,
pretentious,,incomplete,,convenient,convenient,problematic,not recommended,
,very critical,,more than 3,,inconvenient,non-problematic,,
pretentious,very critical,,,convenient,,non-problematic,priority,
pretentious,,,,,inconvenient,non-problematic,,not recommended
,very critical,,more than 3,convenient,,slightly problematic,recommended,special priority
,very critical,,,convenient,,,priority,
,very critical,,more than 3,convenient,inconvenient,slightly problematic,,
,,,more than 3,,inconvenient,problematic,,special priority
pretentious,very critical,incomplete,more than 3,,,problematic,,special priority
pretentious,,,,convenient,,,,
pretentious,very critical,incomplete,more than 3,less convenient,convenient,non-problematic,,
