parents_occupation,child_nursery,family_form,num_children,housing,financial_standing,social_conditions,health_conditions,application_decision
pretentious,very critical,completed,2,,convenient,,not recommended,not recommended
pretentious,very critical,completed,2,critical,convenient,problematic,,special priority
pretentious,very critical,completed,2,critical,,problematic,priority,
pretentious,very critical,completed,2,critical,convenient,problematic,not recommended,not recommended
pretentious,very critical,completed,2,,inconvenient,non-problematic,recommended,special priority
pretentious,very critical,completed,2,,inconvenient,non-problematic,priority,special priority
,very critical,completed,2,critical,inconvenient,non-problematic,not recommended,not recommended
pretentious,,completed,2,critical,inconvenient,,recommended,special priority
pretentious,very critical,completed,2,critical,,slightly problematic,priority,special priority
pretentious,very critical,completed,2,critical,inconvenient,slightly problematic,not recommended,not recommended
pretentious,very critical,completed,2,critical,inconvenient,,recommended,special priority
pretentious,very critical,completed,2,critical,inconvenient,problematic,priority,special priority
pretentious,,completed,2,critical,inconvenient,problematic,not recommended,not recommended
pretentious,very critical,completed,3,convenient,,non-problematic,recommended,
pretentious,very critical,completed,3,convenient,convenient,,priority,special priority
pretentious,very critical,completed,3,,convenient,non-problematic,not recommended,not recommended
pretentious,very critical,completed,,convenient,convenient,slightly problematic,recommended,priority
pretentious,very critical,completed,3,convenient,convenient,slightly problematic,priority,special priority
,very critical,completed,3,convenient,convenient,slightly problematic,not recommended,not recommended
pretentious,very critical,completed,3,,convenient,problematic,recommended,special priority
pretentious,very critical,completed,3,convenient,convenient,problematic,priority,special priority
pretentious,very critical,completed,3,convenient,convenient,problematic,not recommended,not recommended
pretentious,very critical,,3,convenient,inconvenient,non-problematic,recommended,special priority
,very critical,,3,convenient,inconvenient,,priority,special priority
pretentious,very critical,completed,3,convenient,inconvenient,non-problematic,not recommended,not recommended
pretentious,very critical,completed,3,convenient,inconvenient,slightly problematic,recommended,special priority
pretentious,very critical,completed,3,convenient,inconvenient,slightly problematic,priority,special priority
pretentious,very critical,completed,,convenient,inconvenient,slightly problematic,not recommended,not recommended
pretentious,very critical,completed,3,convenient,inconvenient,problematic,recommended,special priority
pretentious,very critical,completed,3,convenient,inconvenient,problematic,priority,special priority
pretentious,very critical,completed,3,convenient,inconvenient,problematic,not recommended,not recommended
pretentious,very critical,,3,less convenient,convenient,non-problematic,recommended,special priority
pretentious,very critical,completed,3,less convenient,convenient,non-problematic,priority,special priority
pretentious,very critical,completed,3,less convenient,convenient,non-problematic,not recommended,not recommended
pretentious,very critical,completed,3,less convenient,,slightly problematic,recommended,special priority
pretentious,very critical,completed,3,less convenient,convenient,,priority,special priority
pretentious,very critical,completed,3,less convenient,convenient,slightly problematic,not recommended,not recommended
pretentious,very critical,completed,3,less convenient,,problematic,recommended,special priority
pretentious,very critical,completed,3,less convenient,convenient,problematic,priority,special priority
pretentious,very critical,completed,3,less convenient,convenient,problematic,not recommended,not recommended
pretentious,very critical,completed,3,less convenient,inconvenient,non-problematic,recommended,special priority
pretentious,,completed,3,less convenient,inconvenient,non-problematic,priority,special priority
pretentious,,completed,3,less convenient,inconvenient,non-problematic,not recommended,not recommended
pretentious,very critical,completed,3,less convenient,inconvenient,slightly problematic,recommended,special priority
pretentious,very critical,completed,3,less convenient,inconvenient,slightly problematic,priority,
pretentious,very critical,completed,3,,inconvenient,slightly problematic,not recommended,not recommended
pretentious,very critical,completed,3,less convenient,inconvenient,problematic,recommended,special priority
pretentious,very critical,,3,less convenient,inconvenient,problematic,priority,special priority
pretentious,very critical,completed,3,less convenient,inconvenient,problematic,not recommended,not recommended
pretentious,very critical,completed,3,critical,convenient,non-problematic,recommended,special priority
pretentious,very critical,completed,3,critical,convenient,non-problematic,priority,special priority
pretentious,very critical,completed,3,critical,,non-problematic,not recommended,
pretentious,very critical,completed,3,critical,,slightly problematic,recommended,special priority
pretentious,very critical,completed,3,critical,convenient,slightly problematic,,
pretentious,,completed,3,critical,convenient,slightly problematic,not recommended,not recommended
pretentious,very critical,completed,3,critical,convenient,,recommended,special priority
pretentious,very critical,completed,,critical,convenient,problematic,priority,special priority
pretentious,very critical,completed,3,critical,convenient,problematic,not recommended,not recommended
pretentious,very critical,completed,3,critical,inconvenient,non-problematic,recommended,
pretentious,very critical,completed,,,inconvenient,non-problematic,priority,
