class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
,,fibrous,,no,foul,,,broad,gray,enlarging,bulbous,silky,,,buff,partial,,,,chocolate,several,grasses
edible,flat,,brown,bruises,none,,,broad,white,tapering,bulbous,smooth,,gray,,partial,white,one,pendant,brown,solitary,
,flat,scaly,brown,bruises,none,free,,broad,pink,tapering,bulbous,smooth,smooth,pink,,partial,white,one,pendant,,several,woods
,convex,,pink,no,,,close,narrow,purple,,,smooth,smooth,white,white,partial,white,one,,black,several,
edible,flat,scaly,gray,,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,white,gray,partial,,one,pendant,brown,solitary,woods
poisonous,convex,smooth,pink,no,creosote,free,close,,gray,enlarging,bulbous,smooth,smooth,,white,partial,white,one,pendant,,,
,convex,scaly,,bruises,none,,close,,brown,,bulbous,,,white,pink,partial,,one,,brown,solitary,woods
poisonous,,scaly,,,foul,free,close,broad,pink,enlarging,bulbous,silky,,,buff,partial,,one,,chocolate,solitary,
edible,flat,,red,bruises,,free,close,,,,,,smooth,gray,white,,,one,,black,solitary,woods
,convex,fibrous,,,creosote,free,close,narrow,pink,enlarging,,smooth,smooth,white,white,,white,one,pendant,,scattered,woods
poisonous,convex,fibrous,,no,foul,free,close,broad,,enlarging,,,silky,,brown,partial,white,,,chocolate,several,paths
,flat,fibrous,red,bruises,none,,close,,,,,smooth,,,gray,partial,white,one,,brown,,woods
,flat,fibrous,red,,none,,,,white,tapering,,smooth,smooth,gray,white,,white,,pendant,black,solitary,woods
,convex,,gray,no,creosote,free,,,purple,,bulbous,smooth,smooth,white,white,partial,white,,pendant,,scattered,woods
poisonous,convex,,gray,no,foul,,close,broad,pink,,bulbous,silky,silky,brown,,partial,white,one,large,chocolate,several,grasses
,,,gray,bruises,,,,broad,,,,smooth,,white,white,partial,white,one,pendant,brown,solitary,woods
poisonous,convex,fibrous,gray,no,,,close,broad,pink,enlarging,,silky,silky,,buff,,,one,,chocolate,several,
edible,,fibrous,red,bruises,,,,broad,,tapering,bulbous,,smooth,pink,pink,partial,,one,pendant,,several,woods
edible,flat,scaly,,,none,,,,purple,,,smooth,smooth,,pink,,white,,,black,several,woods
poisonous,,scaly,,no,,free,close,broad,chocolate,,,silky,silky,buff,,,white,one,large,chocolate,,
edible,flat,scaly,red,bruises,none,free,close,broad,brown,tapering,,,smooth,white,,,,,pendant,black,,woods
edible,flat,scaly,,bruises,none,,,broad,,,bulbous,smooth,smooth,white,,,white,,pendant,,several,woods
edible,,scaly,brown,bruises,none,free,close,,white,tapering,bulbous,smooth,,gray,,partial,white,one,pendant,,,woods
edible,convex,fibrous,,bruises,none,free,close,broad,white,tapering,bulbous,smooth,smooth,,pink,partial,,one,pendant,black,several,woods
poisonous,flat,,gray,no,,free,close,,gray,enlarging,bulbous,silky,,pink,,,white,one,large,,several,woods
edible,,scaly,gray,bruises,none,,close,,purple,tapering,bulbous,smooth,smooth,gray,white,,,one,pendant,,several,woods
,,fibrous,,bruises,,,close,,,tapering,bulbous,smooth,smooth,pink,white,,white,one,,black,,woods
,flat,,brown,,none,,close,broad,,tapering,bulbous,smooth,,pink,pink,partial,white,one,pendant,,several,woods
edible,,scaly,,bruises,,free,,broad,pink,tapering,,smooth,,pink,white,partial,white,,pendant,,,woods
,convex,,,bruises,none,,close,broad,white,tapering,bulbous,smooth,smooth,,,partial,white,,,black,,woods
,convex,fibrous,,,foul,free,close,broad,,enlarging,bulbous,,silky,buff,,partial,white,,large,chocolate,several,
poisonous,,smooth,white,no,,,,narrow,gray,,bulbous,,,,white,partial,,one,,brown,,woods
poisonous,,fibrous,yellow,no,foul,,close,broad,gray,,,,,brown,,,,,,chocolate,several,paths
edible,flat,,brown,bruises,none,free,close,broad,purple,tapering,,,smooth,pink,,partial,,one,,brown,,woods
edible,,,red,bruises,none,free,,broad,pink,tapering,bulbous,smooth,smooth,pink,gray,partial,white,,pendant,black,solitary,woods
,flat,fibrous,,bruises,,,close,broad,,tapering,bulbous,smooth,smooth,pink,,partial,white,,pendant,brown,solitary,woods
edible,flat,,red,bruises,none,free,close,,white,tapering,bulbous,smooth,smooth,pink,pink,,,one,pendant,brown,solitary,
,,,,bruises,none,free,close,,white,,bulbous,smooth,,gray,pink,partial,,one,pendant,brown,several,woods
edible,flat,scaly,brown,bruises,none,free,close,,brown,tapering,bulbous,smooth,smooth,gray,gray,partial,white,one,,black,solitary,woods
edible,flat,,red,,,,,broad,,tapering,,smooth,smooth,,,,white,,,black,,woods
,convex,scaly,,,foul,free,close,,chocolate,enlarging,bulbous,silky,silky,brown,brown,partial,white,one,large,,solitary,grasses
edible,flat,scaly,,,none,free,close,,,tapering,bulbous,smooth,smooth,pink,pink,partial,,one,,brown,,woods
edible,flat,,brown,bruises,,free,close,broad,pink,,bulbous,,smooth,white,,,white,one,pendant,brown,solitary,woods
poisonous,,fibrous,gray,,foul,free,close,broad,pink,,bulbous,silky,silky,pink,brown,,white,one,large,chocolate,several,woods
poisonous,,fibrous,white,,,,crowded,narrow,pink,enlarging,bulbous,smooth,smooth,,,,white,one,pendant,black,scattered,woods
poisonous,convex,fibrous,gray,no,creosote,free,crowded,narrow,pink,enlarging,bulbous,smooth,smooth,,white,partial,,one,pendant,black,several,woods
edible,convex,scaly,brown,bruises,,free,close,,purple,tapering,bulbous,smooth,smooth,white,gray,,white,one,,brown,solitary,woods
poisonous,flat,fibrous,,no,,,,broad,chocolate,enlarging,,,silky,pink,,partial,white,one,large,chocolate,several,paths
poisonous,convex,smooth,gray,,,,crowded,narrow,brown,,,smooth,smooth,white,,partial,,one,pendant,,,
edible,,scaly,red,bruises,none,free,,broad,white,tapering,bulbous,,smooth,gray,white,partial,white,one,pendant,,several,woods
edible,,scaly,red,bruises,,free,close,broad,purple,tapering,bulbous,smooth,smooth,,white,,white,one,pendant,,solitary,
,,fibrous,red,bruises,none,free,close,broad,pink,tapering,,smooth,,gray,pink,,,one,pendant,black,,
poisonous,convex,,,no,foul,free,close,broad,pink,enlarging,,,,buff,brown,,white,one,large,chocolate,,woods
edible,,,brown,bruises,,free,close,,,tapering,bulbous,smooth,,gray,gray,,white,one,pendant,brown,several,woods
,,fibrous,red,,,free,,broad,,tapering,bulbous,smooth,,white,,,white,one,,brown,several,woods
edible,flat,scaly,red,,none,free,close,broad,purple,tapering,bulbous,,smooth,pink,,partial,white,one,pendant,brown,several,woods
poisonous,,,yellow,no,,,,broad,pink,enlarging,bulbous,silky,silky,pink,,partial,white,one,large,chocolate,,paths
,,fibrous,gray,no,creosote,free,close,narrow,brown,,bulbous,smooth,smooth,white,white,partial,white,one,,brown,several,
edible,flat,fibrous,red,bruises,none,free,close,,purple,,bulbous,smooth,smooth,white,pink,partial,white,one,pendant,,,woods
poisonous,convex,smooth,gray,no,,free,close,,gray,enlarging,bulbous,,smooth,white,white,,white,,pendant,,scattered,woods
poisonous,,fibrous,white,no,creosote,free,,narrow,purple,enlarging,bulbous,,smooth,white,white,partial,,one,,brown,several,woods
,,,gray,no,foul,free,,,chocolate,,,silky,silky,,,partial,white,,,chocolate,,grasses
edible,flat,scaly,gray,bruises,,,close,,brown,tapering,bulbous,smooth,,white,pink,,white,one,pendant,brown,several,
edible,flat,,red,bruises,none,free,close,,brown,tapering,bulbous,smooth,smooth,,gray,partial,white,one,,,,woods
poisonous,flat,,yellow,no,foul,free,close,broad,,enlarging,bulbous,silky,,buff,pink,partial,,one,large,chocolate,solitary,
edible,flat,fibrous,red,bruises,none,,close,,purple,tapering,,smooth,,,white,,white,,,black,,woods
edible,flat,scaly,red,bruises,none,free,,broad,,,bulbous,smooth,,,pink,,white,one,pendant,brown,several,woods
edible,flat,fibrous,gray,bruises,none,free,,broad,purple,tapering,bulbous,smooth,smooth,pink,,,,,pendant,brown,several,woods
,,,red,bruises,,free,close,broad,brown,tapering,,,smooth,gray,,partial,white,,pendant,brown,solitary,
edible,,fibrous,,bruises,,,close,,,,bulbous,,smooth,white,,partial,white,one,pendant,black,several,
edible,,,brown,bruises,none,,close,,purple,,bulbous,smooth,,,pink,partial,,one,pendant,black,solitary,woods
edible,,scaly,,,none,,close,,,tapering,bulbous,smooth,smooth,pink,white,,,one,pendant,,,woods
edible,flat,scaly,brown,bruises,none,free,close,broad,,,bulbous,smooth,smooth,gray,gray,partial,white,one,pendant,brown,several,
edible,,fibrous,,bruises,none,free,close,broad,,tapering,bulbous,smooth,,pink,pink,partial,white,one,pendant,brown,solitary,woods
edible,,,,,,free,close,broad,white,tapering,bulbous,,,white,,partial,white,one,pendant,,solitary,woods
edible,flat,fibrous,gray,,none,free,,broad,,tapering,bulbous,smooth,,white,gray,partial,,one,pendant,black,solitary,woods
edible,convex,,gray,,none,free,close,broad,pink,,bulbous,smooth,smooth,pink,white,partial,white,,pendant,,solitary,woods
edible,flat,,,bruises,none,,,broad,pink,tapering,,smooth,smooth,white,,partial,white,one,pendant,brown,solitary,woods
,,scaly,,,,free,close,broad,,tapering,,,smooth,gray,pink,partial,white,one,,brown,several,woods
,,,red,bruises,,free,close,,brown,tapering,bulbous,smooth,smooth,gray,white,partial,,,pendant,black,solitary,woods
,flat,fibrous,,bruises,,,close,broad,,,,smooth,,white,,partial,white,one,pendant,black,solitary,woods
poisonous,,fibrous,,no,foul,,close,broad,chocolate,,bulbous,silky,silky,brown,brown,partial,,one,large,chocolate,solitary,
edible,,,red,,,free,close,,pink,tapering,,smooth,smooth,white,pink,partial,,one,pendant,brown,solitary,woods
edible,convex,,,,none,free,close,broad,,tapering,,,smooth,,gray,partial,white,one,pendant,black,,woods
edible,flat,scaly,brown,bruises,none,,,,,,bulbous,smooth,smooth,,,,white,,,brown,several,woods
edible,flat,scaly,,,,free,close,broad,white,,,smooth,,gray,,partial,white,one,pendant,black,solitary,
edible,,scaly,gray,,,,,broad,,,bulbous,,,,,,white,,,brown,,woods
,convex,fibrous,gray,no,foul,free,close,broad,,enlarging,bulbous,,silky,pink,brown,partial,,,large,chocolate,,woods
,flat,fibrous,red,bruises,none,free,close,,white,tapering,bulbous,smooth,smooth,pink,white,,white,,,brown,,woods
poisonous,flat,fibrous,gray,no,,free,,broad,,enlarging,bulbous,silky,,pink,buff,,,,,,several,
edible,flat,scaly,gray,bruises,none,free,close,broad,,tapering,,,,pink,,partial,white,one,pendant,brown,solitary,woods
edible,flat,scaly,,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,,gray,,white,one,pendant,brown,several,
edible,flat,fibrous,,,,free,close,broad,purple,,bulbous,smooth,,,white,partial,white,one,pendant,black,solitary,woods
poisonous,flat,fibrous,yellow,no,foul,,close,broad,chocolate,,bulbous,silky,silky,pink,buff,partial,white,one,large,,several,
edible,convex,scaly,brown,bruises,none,,,broad,brown,tapering,bulbous,smooth,,gray,white,,,,pendant,brown,,woods
,flat,scaly,gray,bruises,,free,close,broad,pink,,bulbous,smooth,smooth,gray,gray,partial,,,pendant,,solitary,woods
,flat,,,no,,,,broad,chocolate,,bulbous,silky,,,,partial,white,one,,,several,
edible,,,,bruises,none,,,broad,,tapering,bulbous,smooth,smooth,gray,white,partial,,,pendant,,,woods
poisonous,convex,fibrous,gray,no,,free,crowded,,purple,enlarging,bulbous,smooth,smooth,,,partial,white,,pendant,black,scattered,woods
edible,flat,,red,bruises,,free,,broad,white,,,smooth,smooth,pink,,partial,white,one,pendant,brown,solitary,woods
poisonous,convex,smooth,white,no,,,,narrow,,enlarging,,,smooth,white,white,partial,white,,pendant,,scattered,
edible,flat,scaly,,,none,,close,broad,,,,,smooth,white,pink,partial,,,pendant,black,several,woods
,convex,smooth,white,no,creosote,free,close,narrow,brown,enlarging,bulbous,,,white,white,,white,one,pendant,brown,several,woods
edible,flat,scaly,,bruises,none,,close,,,tapering,bulbous,smooth,smooth,,pink,partial,white,one,pendant,brown,solitary,
edible,,fibrous,gray,bruises,none,,close,broad,purple,,bulbous,,smooth,white,gray,partial,white,,,brown,several,woods
,,,red,,none,,close,broad,pink,tapering,bulbous,smooth,,pink,,partial,white,one,pendant,,solitary,woods
,,,red,,none,free,close,broad,,tapering,,,,gray,,partial,white,one,pendant,brown,solitary,woods
poisonous,convex,smooth,,no,creosote,free,,narrow,pink,enlarging,,,,,white,partial,white,one,,black,scattered,
edible,flat,scaly,red,bruises,none,,,broad,brown,,bulbous,smooth,smooth,pink,white,,,one,pendant,black,solitary,woods
,flat,scaly,,,,,,,,tapering,,smooth,smooth,gray,gray,,white,one,pendant,black,several,woods
poisonous,convex,fibrous,pink,no,,free,crowded,narrow,,,bulbous,,smooth,,white,,,one,,black,several,woods
edible,flat,,,bruises,none,free,,,purple,,,smooth,smooth,,pink,,,,pendant,black,,
poisonous,convex,smooth,,no,,,close,narrow,purple,,bulbous,,,white,white,partial,,,pendant,brown,several,
,,fibrous,red,bruises,none,free,,broad,white,,,,smooth,,,partial,white,one,pendant,black,solitary,woods
poisonous,flat,fibrous,gray,,,free,,broad,gray,,bulbous,silky,silky,,,partial,white,,,chocolate,solitary,grasses
edible,flat,scaly,gray,bruises,,free,close,broad,pink,,,,smooth,gray,pink,partial,white,one,pendant,brown,,
poisonous,,fibrous,gray,no,foul,free,close,broad,,enlarging,bulbous,,silky,,,partial,white,one,large,,solitary,grasses
edible,,,brown,bruises,none,free,close,broad,brown,,,smooth,,pink,pink,partial,,one,pendant,,several,woods
,flat,,red,,none,free,close,,purple,tapering,bulbous,smooth,,pink,pink,partial,white,,pendant,,several,
,,scaly,brown,bruises,none,,close,broad,purple,tapering,bulbous,smooth,smooth,pink,pink,,,one,pendant,black,several,woods
poisonous,convex,,pink,no,creosote,,crowded,narrow,gray,enlarging,bulbous,smooth,smooth,,white,partial,white,one,pendant,black,scattered,woods
poisonous,,scaly,gray,no,foul,,close,,chocolate,enlarging,bulbous,silky,,,,partial,,one,large,chocolate,,
edible,flat,fibrous,red,bruises,,,,,pink,tapering,,smooth,smooth,gray,,partial,white,one,pendant,brown,,
edible,flat,fibrous,gray,,none,free,close,broad,white,tapering,bulbous,smooth,smooth,,white,partial,white,,pendant,black,several,
,flat,scaly,gray,bruises,,free,,,brown,,,smooth,smooth,white,white,partial,white,,,black,,woods
edible,flat,scaly,red,,,free,,broad,pink,,bulbous,,smooth,gray,white,partial,white,,pendant,,,
edible,,scaly,red,,none,free,close,,purple,tapering,bulbous,smooth,smooth,white,,partial,,one,pendant,black,,woods
edible,convex,fibrous,,bruises,none,free,close,broad,brown,tapering,bulbous,smooth,,white,pink,partial,white,,pendant,brown,solitary,woods
poisonous,convex,fibrous,,no,,free,close,broad,,enlarging,bulbous,,silky,,pink,partial,white,one,large,chocolate,solitary,
edible,convex,scaly,brown,,,,close,broad,purple,,bulbous,smooth,smooth,,pink,,white,,,brown,,
,flat,scaly,red,bruises,,,close,broad,purple,tapering,bulbous,smooth,smooth,,pink,partial,white,one,pendant,black,solitary,
edible,flat,,red,bruises,none,free,close,broad,,tapering,,smooth,smooth,pink,,partial,white,,pendant,black,solitary,woods
poisonous,convex,,,no,,free,close,narrow,brown,enlarging,bulbous,smooth,smooth,white,,,white,one,pendant,,several,woods
,flat,scaly,red,bruises,,free,close,,pink,tapering,bulbous,smooth,smooth,gray,pink,partial,white,,pendant,black,,
edible,,,gray,bruises,,free,close,broad,,tapering,bulbous,smooth,,,white,,,one,,,,woods
,convex,fibrous,gray,no,,,close,,pink,enlarging,bulbous,silky,silky,brown,,partial,white,one,,chocolate,,grasses
edible,,,,bruises,,free,,broad,,tapering,bulbous,,smooth,pink,,,white,one,,brown,,woods
poisonous,convex,smooth,,,creosote,free,crowded,,brown,,bulbous,smooth,smooth,white,white,partial,white,,pendant,black,several,woods
edible,,fibrous,,bruises,none,,close,broad,,,bulbous,smooth,smooth,pink,,,,,,black,several,
poisonous,convex,,white,no,creosote,free,close,narrow,brown,enlarging,bulbous,smooth,smooth,white,white,partial,,one,pendant,,,
poisonous,,fibrous,,,foul,free,close,broad,gray,,bulbous,silky,silky,pink,pink,,white,one,large,,,woods
poisonous,,,,,foul,free,,broad,chocolate,,bulbous,,silky,buff,pink,partial,white,one,large,,,woods
edible,flat,scaly,,bruises,none,free,close,broad,purple,tapering,,smooth,,gray,,partial,white,one,,brown,several,
edible,flat,,gray,,none,,,broad,pink,,bulbous,smooth,smooth,white,gray,partial,white,one,pendant,,,
edible,flat,scaly,red,,,free,,broad,,,,smooth,,,white,partial,white,,pendant,brown,solitary,
,,scaly,,bruises,none,free,close,,pink,,bulbous,smooth,,white,,partial,white,one,pendant,black,,
poisonous,convex,fibrous,gray,no,foul,free,close,,chocolate,,bulbous,,silky,buff,brown,partial,white,one,large,chocolate,several,
edible,flat,,red,,none,free,close,,,tapering,bulbous,smooth,smooth,pink,,,white,,pendant,brown,solitary,woods
,flat,fibrous,red,,none,free,close,broad,brown,,,,,gray,,,,one,pendant,black,,woods
poisonous,convex,scaly,gray,no,,free,close,,gray,enlarging,,silky,silky,brown,,partial,white,one,,chocolate,several,grasses
,flat,fibrous,red,bruises,none,free,,,purple,tapering,bulbous,smooth,,,gray,,white,,pendant,black,,woods
poisonous,convex,fibrous,gray,no,creosote,,crowded,narrow,pink,enlarging,bulbous,smooth,smooth,,white,partial,white,one,pendant,brown,scattered,
,flat,scaly,,,none,free,close,broad,,tapering,bulbous,smooth,smooth,gray,white,partial,white,one,,black,,woods
edible,flat,,red,,none,free,close,broad,,,bulbous,smooth,smooth,,,,white,one,,brown,solitary,woods
edible,flat,,red,,none,free,,broad,brown,tapering,,,smooth,,,partial,white,one,pendant,,solitary,woods
edible,flat,scaly,gray,,,free,close,broad,white,,bulbous,smooth,,white,,partial,,one,pendant,black,,woods
edible,convex,fibrous,red,bruises,none,free,,broad,,,bulbous,smooth,smooth,white,white,partial,white,one,pendant,brown,,
edible,,,,bruises,,,close,broad,purple,,bulbous,smooth,smooth,,white,partial,,one,pendant,black,,
poisonous,convex,smooth,pink,no,,free,,narrow,pink,enlarging,bulbous,,,white,white,,white,one,pendant,black,,woods
edible,,scaly,,bruises,none,free,,,,,,,,white,,,white,,,brown,several,
,convex,,gray,,foul,free,close,,pink,enlarging,bulbous,silky,,buff,,,white,,large,,solitary,grasses
edible,flat,scaly,red,bruises,none,,close,broad,,,bulbous,smooth,smooth,white,,,white,,pendant,,,
