class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
poisonous,,scaly,,,,,close,narrow,,tapering,missing,,silky,white,,,,one,,,several,leaves
poisonous,flat,smooth,,,,,close,broad,,tapering,,,smooth,,white,,white,,pendant,chocolate,,urban
poisonous,,,buff,bruises,,free,,broad,chocolate,tapering,,,fibrous,white,white,partial,,,pendant,,scattered,
poisonous,flat,,,bruises,foul,free,close,,white,tapering,,smooth,,,white,,white,,pendant,chocolate,,
poisonous,,smooth,buff,,,,close,broad,chocolate,,bulbous,fibrous,fibrous,,,,white,,,,,
,,,,,,free,close,narrow,,enlarging,missing,smooth,fibrous,white,white,,,,flaring,chocolate,,woods
,flat,,,,,free,close,broad,,enlarging,bulbous,silky,silky,,,,,,large,chocolate,,woods
,flat,,gray,,,free,close,broad,,tapering,,,smooth,,white,partial,,,pendant,chocolate,,
poisonous,convex,scaly,brown,,,,,narrow,,,,,smooth,,,,white,one,evanescent,white,,
poisonous,,scaly,yellow,no,,free,close,broad,,enlarging,bulbous,,silky,,buff,,white,one,,chocolate,,
poisonous,,smooth,white,,foul,free,close,,,tapering,bulbous,fibrous,,,,partial,white,one,,chocolate,,
poisonous,,smooth,white,bruises,foul,free,,broad,white,,,,smooth,,,,,one,,chocolate,,
poisonous,,scaly,,,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,,,,white,one,,,solitary,
,flat,,,no,,,close,,,,,,silky,,buff,partial,,one,,,,
poisonous,convex,,,no,,,close,narrow,,,,,,,white,,white,one,evanescent,white,,woods
,convex,scaly,yellow,,none,,,narrow,white,enlarging,,,,white,,partial,,one,evanescent,,,
edible,,,brown,bruises,,,,broad,,enlarging,,,,red,red,,,,,,clustered,waste
poisonous,,scaly,yellow,no,foul,free,,,,enlarging,,,silky,,,partial,white,one,large,,solitary,woods
poisonous,flat,,,,,,close,broad,chocolate,,bulbous,,fibrous,,white,,white,,,,,
poisonous,convex,scaly,brown,no,,,,narrow,,tapering,missing,,smooth,,,partial,,one,evanescent,,,
poisonous,flat,scaly,,,,,,,chocolate,,,silky,,,buff,,,one,,,several,
,flat,,,no,,free,,,,enlarging,bulbous,silky,silky,buff,,partial,,one,large,chocolate,,
,flat,smooth,,,,free,close,,chocolate,tapering,,,smooth,white,white,,,,pendant,,scattered,
,,,pink,,,,close,,white,,bulbous,smooth,smooth,,white,partial,white,two,,green,,meadows
poisonous,flat,,,,foul,free,,,chocolate,,bulbous,,silky,,,partial,white,one,,chocolate,,grasses
,knobbed,,,,,,close,,white,enlarging,missing,,smooth,white,red,,,,evanescent,,,
poisonous,,smooth,,bruises,foul,free,close,,chocolate,,,smooth,smooth,white,,,white,,,,,grasses
poisonous,convex,,white,bruises,,free,,broad,,tapering,,,,,white,partial,white,,pendant,,,
,convex,,white,,foul,,close,,chocolate,,bulbous,fibrous,fibrous,,,,,,,chocolate,,
poisonous,convex,scaly,brown,,foul,,close,,buff,,,,smooth,,white,partial,,one,,,several,
,,scaly,pink,bruises,none,free,,broad,,,bulbous,smooth,smooth,white,,partial,,,pendant,green,several,
,convex,smooth,,,,free,,broad,,,,fibrous,,,white,,white,,pendant,,,urban
,convex,scaly,,,none,,close,,white,,,,,white,white,partial,white,,,,clustered,waste
poisonous,convex,scaly,brown,,spicy,free,,,,tapering,missing,,silky,pink,,,white,,,,,paths
,convex,scaly,,,,,close,broad,pink,enlarging,,,,,,partial,white,,,,several,
poisonous,convex,smooth,white,bruises,,free,,broad,pink,tapering,,smooth,fibrous,,,,white,one,pendant,chocolate,,
,flat,,buff,bruises,,free,close,broad,,enlarging,missing,,,,,,white,,,,clustered,
poisonous,,smooth,buff,bruises,,,close,broad,white,,bulbous,fibrous,,,white,,,one,pendant,,several,
edible,convex,fibrous,cinnamon,,none,,,narrow,,enlarging,bulbous,,,white,,partial,,one,evanescent,white,,leaves
,,,pink,,,,,broad,red,enlarging,,,smooth,white,,partial,,,,white,,waste
,,,,no,,free,crowded,,white,enlarging,,fibrous,,white,,partial,,one,,,several,
,,smooth,,bruises,,,,broad,,enlarging,missing,,smooth,red,,partial,,two,,white,clustered,waste
,flat,,,bruises,foul,,close,broad,white,,,,smooth,white,white,,,,,chocolate,several,urban
,,,,bruises,,,,broad,,,missing,,,white,,partial,,two,,,,
edible,,scaly,red,bruises,none,,close,,,enlarging,,,smooth,white,red,partial,white,,evanescent,white,,
poisonous,,,white,bruises,foul,,close,broad,pink,tapering,,smooth,,white,white,,,one,,chocolate,,
,knobbed,,,,none,,close,,,,missing,,,red,white,partial,,two,,white,clustered,waste
,,smooth,buff,bruises,,,,,pink,,,,,white,white,partial,white,,pendant,chocolate,,
poisonous,bell,scaly,,,,free,,,white,enlarging,,silky,,,,,white,,evanescent,white,several,woods
poisonous,,,,,foul,,close,,chocolate,tapering,,smooth,,white,white,partial,white,,,chocolate,,urban
,convex,fibrous,yellow,,,free,,,,,bulbous,,silky,,,partial,white,,large,chocolate,several,grasses
poisonous,,,yellow,no,,free,,broad,,,,silky,silky,,,,,one,,,solitary,paths
poisonous,bell,fibrous,,,none,,close,narrow,,,,,scaly,,,partial,,,,,,
,flat,scaly,,,foul,free,,broad,pink,,bulbous,silky,silky,pink,,,,one,large,,solitary,paths
poisonous,flat,scaly,,,foul,free,close,broad,,enlarging,bulbous,silky,,,,,,one,large,chocolate,,paths
edible,flat,scaly,,,none,,,narrow,,enlarging,,smooth,smooth,,brown,partial,,one,,,,
,convex,,red,,fishy,,,,buff,,missing,silky,,pink,,,,,,,,woods
poisonous,,,white,bruises,,free,,,chocolate,tapering,bulbous,,,white,white,,,one,,,,grasses
,,,,no,foul,,,narrow,,tapering,,,silky,,white,,white,one,evanescent,white,,
,bell,scaly,,,,free,,broad,,,,,smooth,white,,,,,pendant,green,,grasses
,,scaly,,no,,free,,broad,gray,enlarging,bulbous,,silky,pink,pink,,white,,,chocolate,solitary,woods
poisonous,convex,smooth,buff,bruises,foul,free,close,broad,,,bulbous,,,white,,partial,white,one,pendant,chocolate,scattered,grasses
,flat,scaly,,,,,,broad,,enlarging,bulbous,silky,,brown,buff,,,one,large,chocolate,several,
,,,buff,,,free,close,,pink,,bulbous,,,,white,,,,,,,grasses
,flat,,,,,free,close,,,tapering,,,smooth,white,white,,,,,,,urban
poisonous,,scaly,,,fishy,free,,narrow,buff,tapering,,silky,,,pink,,,,,,several,
,,scaly,yellow,,foul,,,,chocolate,,,silky,silky,,brown,partial,,one,large,chocolate,several,paths
edible,convex,,,bruises,,,,,red,enlarging,,,smooth,white,white,partial,white,,evanescent,,clustered,
poisonous,flat,scaly,yellow,,,free,close,,gray,,,silky,,brown,,partial,,,,,,
edible,flat,,,bruises,none,,close,,,,missing,smooth,,white,,,,two,,white,,
edible,,smooth,,,,free,close,broad,,,,smooth,,,,,,,,,clustered,waste
edible,,smooth,,,,,close,,red,,missing,smooth,,red,red,partial,white,,evanescent,white,,
,flat,smooth,white,bruises,foul,free,close,broad,,tapering,bulbous,,,white,white,,,,pendant,,several,
,flat,,yellow,,,,close,broad,,enlarging,,silky,,buff,pink,,white,,large,,,
edible,,smooth,,bruises,none,,close,broad,,,,,,,white,partial,,two,,,,
,convex,,,bruises,none,free,close,broad,white,enlarging,missing,smooth,,white,red,partial,,,,white,,waste
poisonous,,scaly,yellow,,foul,,,broad,,,bulbous,silky,,buff,brown,partial,,one,large,chocolate,,woods
poisonous,bell,,buff,,none,free,,broad,gray,enlarging,,,,white,,partial,white,two,,,,
poisonous,,,buff,,,free,,broad,,tapering,,,,,,partial,,one,pendant,,,
poisonous,,,,,foul,,,,white,tapering,bulbous,fibrous,smooth,,white,partial,,,,,scattered,grasses
poisonous,,smooth,,bruises,foul,free,,broad,,tapering,,smooth,smooth,,,partial,white,,pendant,chocolate,scattered,
,convex,,yellow,no,,free,close,broad,,enlarging,,,silky,pink,brown,,,one,,,solitary,paths
poisonous,,smooth,,,foul,,close,,,,,,,,white,,,,pendant,,scattered,
poisonous,,smooth,gray,bruises,,free,close,,,tapering,bulbous,,smooth,,white,partial,,,pendant,chocolate,scattered,urban
edible,,scaly,,no,none,,,,,,,,fibrous,,,,,,,,solitary,
,flat,,,no,foul,free,close,,pink,enlarging,,,,,,partial,,,,chocolate,several,
,convex,scaly,brown,,,,close,narrow,buff,,,,silky,white,white,partial,white,,evanescent,white,,woods
,convex,,,bruises,foul,free,,broad,white,,,,,white,,,,one,,,scattered,
edible,,fibrous,,no,none,free,crowded,,white,,,,,,,partial,white,,evanescent,,,
poisonous,convex,smooth,gray,bruises,,free,close,broad,chocolate,tapering,bulbous,,smooth,,white,,,,pendant,,,urban
edible,convex,scaly,purple,no,none,,,,pink,,,smooth,,white,white,,,one,flaring,,solitary,woods
poisonous,convex,,yellow,no,,free,close,broad,chocolate,,,silky,,buff,,,,,large,,,
poisonous,flat,fibrous,,,,free,,,,enlarging,bulbous,silky,silky,,,partial,,one,large,chocolate,several,grasses
poisonous,,scaly,,bruises,,,,broad,gray,enlarging,,,smooth,,,partial,,,,green,several,
poisonous,convex,,,,fishy,,,,buff,tapering,missing,silky,silky,pink,white,partial,white,,,white,,woods
poisonous,,,brown,,,,close,,buff,,missing,silky,,,,partial,,,evanescent,,,
poisonous,,scaly,,no,,,,,,enlarging,bulbous,,,pink,,,,one,,,several,
edible,convex,scaly,,bruises,none,free,close,broad,,enlarging,missing,smooth,smooth,red,,partial,white,two,,,,waste
,flat,smooth,,bruises,foul,free,close,broad,,,,,,white,white,partial,,,pendant,chocolate,,
,,,,bruises,,free,,,white,,bulbous,,,white,,partial,,,pendant,chocolate,,
poisonous,,scaly,brown,no,,,close,,,tapering,missing,,smooth,,white,,,,evanescent,,,paths
poisonous,convex,smooth,gray,,foul,,,broad,,,bulbous,,smooth,,,,white,one,pendant,chocolate,,urban
,,,,,,,,,,,,,,white,pink,,white,one,evanescent,,,
poisonous,flat,,,,foul,free,,,,tapering,,,,white,,,,one,,,scattered,grasses
,,smooth,,,,,,broad,white,tapering,,smooth,smooth,white,,,,one,,chocolate,several,urban
poisonous,convex,,gray,,foul,,close,,white,tapering,bulbous,smooth,fibrous,white,,partial,white,one,,,,
poisonous,flat,scaly,yellow,no,foul,free,close,,gray,enlarging,,silky,silky,,pink,,white,one,large,chocolate,,
poisonous,,,,no,foul,free,close,,pink,enlarging,,silky,,,,,,one,large,,,
,flat,scaly,,,foul,free,close,broad,pink,,,silky,,,brown,partial,white,one,large,,,grasses
poisonous,convex,scaly,yellow,no,foul,free,,,gray,enlarging,bulbous,silky,silky,,pink,partial,white,,large,,,grasses
poisonous,convex,,gray,bruises,,,close,broad,white,tapering,bulbous,fibrous,fibrous,,white,partial,,,pendant,chocolate,scattered,urban
,flat,smooth,buff,,foul,free,close,broad,,,,,fibrous,white,,,,,,,,
poisonous,flat,smooth,,bruises,foul,free,,,,,,,smooth,white,white,partial,white,one,pendant,chocolate,scattered,urban
poisonous,flat,fibrous,gray,no,,free,,,,,bulbous,silky,silky,pink,brown,partial,,,,chocolate,,
,,smooth,buff,,,free,close,broad,,,,fibrous,fibrous,,,partial,white,one,,chocolate,,grasses
,,scaly,brown,,,,close,narrow,,,,,,white,,partial,white,,evanescent,,several,woods
poisonous,,,,bruises,,,,broad,white,tapering,,smooth,,white,,partial,white,one,,,,grasses
edible,knobbed,smooth,red,,none,,,broad,,enlarging,,smooth,,red,white,,,,,white,clustered,
poisonous,flat,scaly,buff,,,,close,broad,white,enlarging,bulbous,,,,white,partial,white,,,,,
poisonous,,,brown,no,fishy,free,,narrow,,tapering,,,smooth,pink,,,white,one,,white,,
,knobbed,,brown,,none,free,,,red,enlarging,,smooth,smooth,,red,partial,,two,evanescent,,,
,,smooth,white,,foul,free,,,white,tapering,,,,,white,partial,white,,,,,
poisonous,flat,,white,bruises,,,,broad,,tapering,,smooth,,,,,,one,pendant,chocolate,,urban
,convex,,,,,,close,,buff,,,,,white,,partial,white,,,,,
,,smooth,,,foul,free,,,,,,fibrous,smooth,white,white,,white,,pendant,,,
poisonous,convex,scaly,,no,fishy,free,,,buff,,missing,smooth,smooth,pink,,,white,one,evanescent,white,,
,bell,,pink,,,,close,,white,,,smooth,,white,white,,white,two,,green,,grasses
,convex,scaly,red,no,fishy,free,close,narrow,buff,,,silky,smooth,,white,,,one,,white,several,woods
,flat,,,,foul,,,broad,,,,silky,,,brown,,white,one,,chocolate,,paths
,,,,,,free,,,,enlarging,,,,,brown,partial,white,,large,,several,woods
,,scaly,gray,no,,,,,chocolate,,bulbous,silky,silky,brown,buff,partial,,one,,chocolate,several,
poisonous,,,,,,free,,,,,bulbous,smooth,smooth,white,,partial,white,two,pendant,green,,
poisonous,flat,,gray,bruises,,free,close,broad,,tapering,,,,,,,white,,,chocolate,scattered,
,knobbed,,,,,free,close,,white,,missing,smooth,,red,red,partial,white,two,,white,,
,,smooth,,bruises,,free,,,white,tapering,bulbous,fibrous,smooth,,white,,,,,,several,
,knobbed,,,bruises,,,,broad,red,,,smooth,,white,white,partial,white,two,,,clustered,waste
,flat,,,,foul,,,broad,pink,,,smooth,,white,,partial,white,one,,chocolate,scattered,urban
,convex,,brown,no,fishy,free,,,,,,silky,smooth,pink,,partial,white,,,,,
poisonous,,,yellow,,foul,,close,broad,,,bulbous,silky,silky,,brown,,,,large,chocolate,several,
,flat,scaly,gray,no,foul,,,,pink,,bulbous,silky,,pink,,partial,white,,,,,paths
poisonous,,,,,foul,,,,,enlarging,bulbous,,,pink,pink,,,one,,,solitary,
,,,red,,,,close,,white,,missing,,,white,,partial,,two,,white,clustered,waste
poisonous,,scaly,,,,,,broad,,,bulbous,,,,,partial,white,,,chocolate,,paths
,convex,scaly,brown,no,spicy,,,,,,,silky,,,,partial,white,,,,,woods
poisonous,convex,,buff,bruises,,free,close,,white,,,,fibrous,,,partial,,,,,several,
poisonous,,,,no,foul,,close,,,enlarging,,,,,buff,partial,,one,,,solitary,
edible,knobbed,scaly,red,bruises,none,free,close,broad,red,,,,,red,white,partial,white,,,white,,waste
,flat,,pink,bruises,none,free,,broad,,,,smooth,smooth,white,,partial,white,two,,green,several,meadows
poisonous,flat,scaly,white,,,,,broad,white,,,smooth,,white,,partial,,,pendant,green,several,meadows
,,,,no,foul,free,,broad,,enlarging,bulbous,,,buff,,partial,white,one,,chocolate,solitary,paths
,flat,,yellow,no,foul,,,,chocolate,enlarging,,,silky,,,partial,white,,,chocolate,several,
,flat,scaly,,no,none,,,narrow,white,,,,fibrous,,white,,,,flaring,chocolate,several,
poisonous,convex,smooth,white,bruises,,,close,,,tapering,bulbous,,,,white,,white,one,,chocolate,,
,,,,bruises,foul,free,close,broad,pink,,bulbous,fibrous,,,white,,,,pendant,,scattered,
poisonous,,smooth,,,,,,broad,pink,,,,,,white,partial,white,,pendant,chocolate,scattered,
,convex,,brown,,,,close,,buff,tapering,missing,smooth,silky,,,partial,,,,,several,
,,scaly,,bruises,,,,,,enlarging,missing,,,red,,partial,white,,evanescent,,,
,knobbed,,pink,,,free,close,broad,white,enlarging,missing,smooth,smooth,,white,partial,,two,,white,clustered,waste
edible,,,buff,,,,close,,,,missing,smooth,,,red,,white,,,,clustered,
,,,gray,bruises,,,,,chocolate,,bulbous,smooth,,white,white,partial,,one,,,several,
poisonous,,scaly,,no,,free,close,,,enlarging,bulbous,,,pink,pink,,white,,large,chocolate,solitary,grasses
poisonous,,scaly,brown,,fishy,free,,narrow,buff,,,,,pink,,partial,white,one,,,,
poisonous,,scaly,,bruises,none,,crowded,,white,,,,,white,,,,,,white,,
,,,,bruises,,free,,,,tapering,,fibrous,fibrous,white,white,,,,,,,grasses
poisonous,,smooth,gray,bruises,,free,,,white,,,,,,,partial,white,,,chocolate,scattered,grasses
poisonous,convex,scaly,,no,fishy,free,close,narrow,,tapering,,,silky,,,,white,one,evanescent,white,several,leaves
,convex,smooth,,bruises,,,close,,white,tapering,,smooth,smooth,,,partial,white,one,,,scattered,
,convex,scaly,brown,no,,,close,narrow,buff,,,silky,,white,white,,white,,evanescent,white,,woods
,,,,,,free,close,,,enlarging,missing,,smooth,,,partial,,,evanescent,,,
,flat,scaly,,no,,free,,,,,,,,,white,partial,white,one,,chocolate,,
poisonous,,,,,foul,free,close,,chocolate,enlarging,bulbous,silky,,,,partial,,one,,,solitary,grasses
poisonous,,,,no,,,close,narrow,buff,,missing,,silky,,,,white,one,evanescent,,several,
,,,,no,,free,close,,,,,,,,brown,partial,,one,,chocolate,solitary,woods
,,scaly,brown,,,,close,narrow,,,,,smooth,,,,,one,evanescent,white,several,leaves
poisonous,,smooth,gray,,,,,,,tapering,bulbous,smooth,,white,,,white,one,,,,
,,scaly,brown,no,,free,close,,buff,,,silky,,,,partial,,,,,,
edible,knobbed,,brown,no,,free,,narrow,white,enlarging,,,,,,partial,,one,,,,
poisonous,convex,smooth,white,bruises,,free,close,,,tapering,,,smooth,,white,partial,,one,pendant,chocolate,several,
poisonous,,scaly,yellow,no,foul,,close,broad,,,bulbous,silky,,,,,white,one,large,chocolate,solitary,paths
edible,convex,,,,none,free,,,red,enlarging,missing,smooth,,white,red,,white,two,,,,waste
poisonous,bell,,buff,bruises,,,close,broad,,enlarging,bulbous,smooth,smooth,white,,partial,white,,pendant,green,several,
poisonous,,scaly,gray,no,foul,,close,,chocolate,,,silky,silky,,buff,partial,white,,,,several,paths
,,,green,no,none,free,,,chocolate,enlarging,missing,smooth,,white,,partial,,,flaring,,several,
poisonous,convex,,,,foul,free,close,,,,,smooth,,,,partial,,one,,,several,
,convex,,brown,no,,,,narrow,buff,tapering,missing,,,white,pink,partial,,,evanescent,,,
,,smooth,buff,bruises,foul,,,broad,pink,tapering,bulbous,,fibrous,,white,,,,pendant,chocolate,,
,flat,scaly,,,foul,free,,broad,gray,,,,,,brown,partial,,,large,chocolate,,
poisonous,,,brown,,foul,free,close,,,tapering,missing,,,,pink,partial,white,one,evanescent,white,several,woods
,flat,,brown,bruises,,,,,red,,,smooth,,,red,,,two,,,clustered,
poisonous,,,brown,,,,close,narrow,,,missing,silky,silky,pink,,,white,,evanescent,white,,
,flat,,,,none,free,,broad,,,missing,,,white,red,partial,white,two,,,,
,convex,,,,none,free,close,,white,enlarging,missing,smooth,smooth,,,partial,white,,,,,waste
edible,convex,,brown,bruises,none,,close,broad,,,,,,white,,partial,,two,,,clustered,waste
poisonous,,,,bruises,foul,free,,broad,,tapering,bulbous,smooth,fibrous,,,partial,,,pendant,,several,
,convex,scaly,buff,bruises,,,close,broad,,,missing,,smooth,,white,partial,white,,evanescent,white,,waste
poisonous,,,,,foul,,,,gray,,bulbous,silky,silky,,pink,partial,white,,,,,grasses
,,,yellow,,,,close,,gray,enlarging,bulbous,silky,silky,,brown,,white,,,chocolate,,
poisonous,,scaly,yellow,no,foul,free,,broad,,enlarging,,silky,,,,partial,,,large,chocolate,solitary,grasses
,knobbed,,red,bruises,,,,,,enlarging,,,,white,white,,white,,,,,waste
poisonous,flat,smooth,,,,free,close,broad,pink,,,,fibrous,,,partial,white,one,pendant,,several,
,,scaly,,,none,free,crowded,narrow,,,,smooth,,,,,white,one,,,several,
,,,,,,,crowded,narrow,white,,,,smooth,,,,white,one,,,,
poisonous,bell,smooth,pink,bruises,none,free,close,broad,green,enlarging,,,smooth,,,,,two,pendant,,,
,convex,scaly,,,fishy,,close,narrow,buff,,missing,silky,silky,pink,,partial,,one,evanescent,,,
,,smooth,,bruises,,free,,,chocolate,,bulbous,smooth,,,,,white,,pendant,chocolate,scattered,
edible,,,green,,none,free,close,narrow,,,,smooth,fibrous,white,white,,,,flaring,,,woods
poisonous,,smooth,,,,,close,,,tapering,bulbous,fibrous,,,white,partial,,,,,scattered,
,,,,no,,,,,,enlarging,missing,smooth,fibrous,white,,,white,,flaring,chocolate,solitary,woods
poisonous,,,brown,,,free,,narrow,,,missing,smooth,,white,,,,,evanescent,white,,paths
,,smooth,,,foul,,close,broad,pink,,bulbous,smooth,,white,,,white,,pendant,chocolate,,
edible,convex,smooth,red,,,free,,broad,white,enlarging,,smooth,,red,,,,two,,,,waste
,flat,scaly,pink,bruises,none,free,,broad,red,enlarging,,,smooth,white,,,white,,evanescent,white,,waste
poisonous,,,brown,,,free,close,narrow,buff,tapering,,smooth,,pink,,,,one,,,,
poisonous,convex,,brown,no,,,,narrow,,tapering,missing,,,white,,partial,,one,,white,,
,,,,,,free,close,broad,,,bulbous,,,,,,white,one,,chocolate,several,grasses
poisonous,flat,,yellow,no,foul,,close,,,,,,silky,,brown,partial,,,large,,,paths
,,scaly,,,,free,,,,,missing,,smooth,,white,partial,,two,,white,clustered,waste
,,,,bruises,,,,,,enlarging,missing,smooth,smooth,,white,,,two,,white,clustered,waste
,convex,,,bruises,foul,free,close,,,,,smooth,fibrous,white,white,partial,white,one,pendant,,several,urban
poisonous,,scaly,yellow,,,,,,,,bulbous,silky,silky,buff,pink,partial,,one,large,,several,
,flat,smooth,buff,bruises,none,,,,,,bulbous,smooth,smooth,,white,partial,,,,,,
poisonous,flat,fibrous,,,foul,,close,broad,,,bulbous,silky,silky,buff,pink,,white,one,,,,paths
poisonous,convex,,,,foul,,,,pink,tapering,,,fibrous,white,,partial,white,,pendant,,,grasses
