class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
poisonous,,,gray,bruises,foul,free,,broad,chocolate,,,fibrous,,,white,,white,one,pendant,chocolate,scattered,urban
edible,flat,,brown,,none,free,close,broad,red,enlarging,missing,smooth,,white,red,,,,evanescent,white,,
poisonous,,,gray,,,free,,broad,gray,,bulbous,silky,,pink,pink,partial,,,,chocolate,,paths
poisonous,convex,scaly,,no,fishy,,close,narrow,buff,tapering,,,smooth,,pink,partial,white,,evanescent,white,several,woods
,,smooth,,,,free,,broad,,tapering,,,,white,white,partial,white,one,pendant,,,urban
poisonous,,smooth,gray,bruises,foul,,,broad,,tapering,bulbous,,smooth,white,,,white,one,pendant,chocolate,several,
,flat,scaly,pink,bruises,none,free,close,,,,,smooth,smooth,white,white,,white,,pendant,,,
,knobbed,,buff,bruises,none,free,close,,white,enlarging,missing,,smooth,red,white,partial,,,evanescent,,clustered,waste
poisonous,convex,,,,,free,,broad,,tapering,bulbous,smooth,smooth,,white,partial,white,,pendant,chocolate,,urban
,convex,,,no,,,close,narrow,,,,,smooth,,pink,partial,white,one,evanescent,white,,woods
,,scaly,brown,,,,close,broad,white,,,smooth,smooth,,,partial,white,two,evanescent,white,,
poisonous,flat,scaly,yellow,no,foul,,,,,enlarging,bulbous,,,,,partial,,,large,chocolate,,
edible,,,pink,bruises,none,free,close,,,enlarging,,,,,red,partial,,,,,clustered,waste
poisonous,,smooth,gray,,foul,free,close,broad,pink,tapering,bulbous,fibrous,fibrous,white,,partial,,,pendant,chocolate,,urban
edible,convex,,,bruises,,,,broad,,,,smooth,smooth,,,,white,two,,,,
poisonous,bell,,brown,no,none,free,close,narrow,white,enlarging,,,,white,,,white,,evanescent,white,,woods
poisonous,,,,bruises,foul,free,,,chocolate,,,,fibrous,white,white,partial,,one,pendant,chocolate,,
poisonous,convex,scaly,brown,no,foul,free,close,narrow,,,missing,silky,,pink,white,partial,white,one,,,several,paths
poisonous,convex,,,,foul,free,close,narrow,buff,,missing,silky,silky,white,,partial,white,one,,,,
,convex,smooth,,bruises,,free,close,broad,white,tapering,bulbous,smooth,,,white,,,one,pendant,chocolate,,
,convex,,,,foul,,close,,buff,tapering,,smooth,,,pink,,,one,evanescent,,several,
edible,knobbed,,pink,bruises,none,,close,broad,,enlarging,,smooth,smooth,,red,partial,white,,evanescent,,,
edible,,fibrous,cinnamon,no,none,free,crowded,,white,enlarging,,,,white,brown,partial,white,,evanescent,,several,
poisonous,,scaly,yellow,,,,,broad,,,bulbous,silky,,buff,,,white,,large,,several,
,convex,,brown,,,,close,broad,,enlarging,missing,smooth,,,,partial,,,,,clustered,
,,fibrous,gray,no,,,,broad,pink,enlarging,,silky,,buff,,,,,large,chocolate,,paths
poisonous,,,yellow,no,,free,,broad,,enlarging,,silky,silky,,,partial,,one,large,,several,woods
,flat,,,bruises,foul,free,,broad,white,,bulbous,,fibrous,white,white,,white,,,,several,urban
,,scaly,white,,none,free,,narrow,white,enlarging,,,smooth,white,,,white,one,pendant,,,leaves
,knobbed,fibrous,,,none,free,crowded,narrow,white,,bulbous,,,,brown,,white,,,,,leaves
,knobbed,,yellow,no,none,,,,white,enlarging,missing,silky,scaly,white,,partial,white,one,evanescent,,,woods
poisonous,flat,,white,bruises,foul,free,close,broad,,tapering,bulbous,fibrous,,,white,partial,,one,,,scattered,grasses
,,scaly,yellow,no,none,free,,,,enlarging,missing,silky,scaly,,,partial,,,evanescent,white,several,woods
poisonous,flat,,,,,free,close,,,enlarging,bulbous,,silky,,pink,partial,white,,,chocolate,,woods
edible,knobbed,smooth,buff,,none,free,close,broad,red,enlarging,,,,,red,partial,,two,evanescent,,,
poisonous,flat,,,no,foul,,,,,enlarging,bulbous,,,,pink,partial,,one,large,chocolate,several,paths
,,scaly,,,,,close,narrow,,,,smooth,smooth,white,,partial,white,one,evanescent,,several,
poisonous,,scaly,yellow,,foul,,,,chocolate,enlarging,,silky,,,buff,partial,,one,large,,,woods
poisonous,convex,,yellow,,foul,free,close,broad,,,bulbous,silky,silky,pink,pink,partial,,one,large,chocolate,several,paths
,,scaly,white,,,free,,,white,,bulbous,,smooth,,white,partial,white,,pendant,green,several,grasses
,,scaly,,,foul,,close,,gray,enlarging,,,silky,,buff,partial,,,,,solitary,
,convex,smooth,white,,,free,,broad,pink,,bulbous,smooth,fibrous,white,,,,,pendant,chocolate,,
poisonous,convex,smooth,buff,,foul,free,close,broad,white,tapering,bulbous,smooth,,white,,partial,white,,pendant,chocolate,several,grasses
edible,,scaly,buff,bruises,none,free,,,white,enlarging,,smooth,,white,,partial,white,two,,,clustered,
poisonous,,scaly,,no,foul,free,close,,,,,silky,silky,buff,,partial,white,one,large,,several,
,convex,smooth,buff,bruises,,free,close,broad,pink,tapering,bulbous,,,white,,partial,,one,,chocolate,,grasses
,bell,scaly,,bruises,,free,close,broad,white,,bulbous,,,,white,,,two,,,several,meadows
poisonous,convex,smooth,,,,free,close,broad,white,,,smooth,fibrous,white,,,white,,,,several,grasses
edible,knobbed,smooth,,,,free,close,,,,,,smooth,white,,,white,two,,white,clustered,waste
poisonous,,,,,foul,,close,broad,,,bulbous,,,,white,,white,one,pendant,chocolate,scattered,urban
poisonous,,fibrous,,no,none,,close,narrow,white,,missing,silky,scaly,white,yellow,,white,,evanescent,white,,woods
poisonous,,,,,foul,free,close,broad,,tapering,bulbous,smooth,smooth,,white,partial,white,,pendant,,several,grasses
,flat,,yellow,no,foul,free,,broad,gray,,,,silky,pink,brown,partial,white,,,chocolate,,woods
poisonous,knobbed,scaly,brown,no,,,close,,,enlarging,missing,silky,scaly,white,yellow,partial,,one,evanescent,,several,woods
,flat,smooth,,bruises,foul,free,close,,,tapering,bulbous,smooth,fibrous,,white,,white,,pendant,,scattered,urban
,flat,smooth,,bruises,none,free,,broad,,,,,smooth,white,,partial,,,,,,
poisonous,convex,,,no,,free,close,narrow,buff,,missing,,smooth,pink,pink,partial,,,evanescent,white,several,
,convex,scaly,,no,,free,,narrow,buff,,missing,,smooth,,white,partial,white,one,evanescent,white,,
,convex,scaly,brown,,fishy,free,close,,,tapering,missing,,smooth,white,white,,white,one,evanescent,white,several,leaves
,,smooth,,bruises,,,close,,chocolate,tapering,bulbous,,smooth,white,white,partial,,one,pendant,chocolate,several,
,knobbed,smooth,,,none,free,,broad,red,enlarging,missing,,,,red,,white,two,evanescent,white,,
poisonous,flat,scaly,gray,,foul,free,close,broad,pink,enlarging,,silky,silky,brown,,,white,,,,solitary,grasses
edible,,smooth,,,,,,broad,red,enlarging,,smooth,smooth,white,red,partial,white,,evanescent,white,clustered,waste
,flat,smooth,,bruises,foul,,,broad,,,,fibrous,,,,partial,white,,pendant,chocolate,scattered,urban
,,fibrous,brown,,,free,,,,enlarging,,,,white,brown,partial,,one,evanescent,,several,leaves
poisonous,convex,,brown,no,spicy,,,narrow,buff,tapering,missing,,,white,white,partial,,,evanescent,white,several,leaves
poisonous,,smooth,white,bruises,foul,free,close,,chocolate,tapering,bulbous,fibrous,,white,,partial,,,,chocolate,,
,,,gray,bruises,foul,free,close,,chocolate,,bulbous,,,white,,partial,,one,,chocolate,several,urban
poisonous,knobbed,scaly,,,none,,,,,enlarging,missing,,scaly,white,,,white,one,evanescent,white,several,woods
poisonous,,smooth,white,bruises,none,free,close,broad,white,,bulbous,,smooth,,white,,,two,pendant,green,,meadows
poisonous,flat,fibrous,yellow,no,,,close,broad,,,,silky,silky,,,partial,,,large,chocolate,,paths
edible,knobbed,scaly,pink,,none,free,close,broad,white,,missing,smooth,smooth,,,,,,,white,,
poisonous,flat,scaly,white,,,free,,narrow,,enlarging,bulbous,,smooth,white,,partial,,,pendant,white,,leaves
poisonous,,smooth,,,,free,,broad,,tapering,,fibrous,smooth,,,,,one,pendant,chocolate,,
edible,flat,scaly,,no,,,,,,enlarging,,,fibrous,,white,partial,white,,,,,woods
edible,,scaly,green,no,none,,close,narrow,white,enlarging,,smooth,fibrous,,,partial,,one,flaring,chocolate,several,woods
,convex,smooth,buff,,,,,broad,white,,,,smooth,,red,partial,,two,,white,,waste
,flat,smooth,gray,bruises,foul,free,close,broad,chocolate,,bulbous,smooth,smooth,,white,,,,pendant,,,
,,scaly,,no,fishy,,,,buff,,missing,smooth,silky,,white,partial,,,evanescent,white,,
poisonous,flat,,,no,foul,,close,broad,,,bulbous,,,brown,,partial,white,,,chocolate,,paths
poisonous,flat,smooth,gray,bruises,foul,,close,,,tapering,bulbous,smooth,smooth,,white,partial,white,,,chocolate,scattered,
poisonous,flat,smooth,buff,,foul,free,,broad,chocolate,tapering,bulbous,,,,white,,white,one,pendant,,scattered,grasses
,flat,,red,,,,close,,,enlarging,,smooth,smooth,red,white,partial,,two,evanescent,white,,waste
,convex,scaly,red,no,,,close,narrow,,,missing,silky,silky,,,,white,,,,several,
poisonous,,fibrous,,no,foul,free,,broad,,enlarging,bulbous,silky,,,,partial,white,,large,,,grasses
,,,,,foul,free,,,,enlarging,bulbous,silky,,buff,,partial,white,one,large,,,woods
,,smooth,brown,,none,,close,,red,enlarging,missing,,smooth,,,,,two,,white,clustered,
poisonous,flat,smooth,,,,free,close,broad,pink,,bulbous,,,white,white,,,,pendant,chocolate,,
,convex,,,no,spicy,,close,narrow,,tapering,,,smooth,pink,white,,white,one,,,,leaves
,,smooth,,,foul,,close,,pink,,bulbous,smooth,,,,,,one,,,,grasses
edible,,,,,,free,,,white,enlarging,bulbous,smooth,,,brown,partial,white,one,,white,,leaves
poisonous,flat,smooth,gray,,foul,,close,,,tapering,bulbous,fibrous,smooth,,white,partial,white,one,pendant,chocolate,several,grasses
poisonous,,fibrous,gray,,,free,close,broad,,enlarging,bulbous,silky,silky,,pink,,white,one,,,,
edible,,scaly,green,no,none,free,close,,white,,,,fibrous,,,,white,,,chocolate,solitary,woods
poisonous,convex,fibrous,yellow,no,foul,,,broad,gray,enlarging,bulbous,silky,,pink,buff,,white,one,large,chocolate,several,
poisonous,convex,,,,foul,free,close,narrow,buff,tapering,,,,pink,,partial,white,one,,,,
poisonous,convex,scaly,brown,no,spicy,free,,narrow,buff,tapering,missing,smooth,,white,white,partial,white,one,,white,several,leaves
edible,,,red,bruises,none,,close,,,enlarging,,smooth,smooth,,,,white,,evanescent,,clustered,waste
,convex,,gray,bruises,foul,free,close,broad,white,tapering,,smooth,,white,white,,,one,pendant,,several,
edible,knobbed,scaly,,bruises,none,free,,broad,,enlarging,,,,white,,partial,white,,evanescent,white,,waste
edible,flat,scaly,,bruises,none,free,close,broad,red,enlarging,missing,smooth,,white,,partial,white,two,evanescent,white,clustered,waste
,,scaly,brown,,foul,free,close,narrow,buff,tapering,missing,smooth,,pink,pink,partial,white,one,,white,several,
poisonous,bell,,brown,,,free,,,white,,missing,,,white,,partial,,one,evanescent,white,several,
,,scaly,brown,,,,close,,buff,,missing,smooth,smooth,,pink,partial,white,,evanescent,white,,
,flat,,buff,,none,free,close,broad,,,missing,,smooth,white,,,white,,evanescent,,,waste
,convex,,white,,foul,free,,broad,,,,fibrous,smooth,white,,,white,,pendant,,several,grasses
poisonous,flat,scaly,yellow,no,,free,,broad,pink,,,silky,silky,pink,buff,partial,,one,large,chocolate,several,grasses
edible,flat,scaly,,bruises,,,,broad,white,enlarging,missing,,,white,white,,,,,white,,
poisonous,bell,scaly,,bruises,none,,,broad,gray,,bulbous,smooth,smooth,white,white,partial,,,pendant,,several,
edible,,,brown,,,free,crowded,,white,enlarging,,smooth,fibrous,,brown,,white,one,evanescent,,several,
,,scaly,yellow,,foul,,,,gray,enlarging,bulbous,silky,silky,,pink,,white,,large,,,paths
poisonous,,,buff,bruises,,free,,,chocolate,tapering,,fibrous,smooth,white,white,partial,,one,,chocolate,scattered,grasses
,convex,scaly,,no,spicy,free,,,,tapering,missing,,,white,pink,partial,,one,,white,several,leaves
poisonous,convex,,,bruises,foul,,close,,chocolate,tapering,,smooth,,white,white,,white,one,,chocolate,,urban
poisonous,,smooth,gray,bruises,,free,close,broad,white,tapering,,,,,white,partial,white,,pendant,,scattered,urban
poisonous,,,brown,no,,free,,narrow,,tapering,,silky,,,white,,white,one,evanescent,,several,paths
edible,flat,scaly,,no,none,free,close,narrow,pink,enlarging,,,,white,white,,,one,flaring,chocolate,,woods
poisonous,convex,scaly,brown,,spicy,free,close,,buff,,missing,,smooth,,white,,,one,evanescent,,several,
poisonous,,fibrous,gray,no,foul,,,,gray,enlarging,bulbous,silky,,brown,buff,partial,white,one,large,,several,grasses
poisonous,,,red,,fishy,free,close,narrow,buff,,missing,,,,pink,partial,white,,,,,
,convex,,white,,,,close,,white,tapering,bulbous,,,,white,partial,white,one,,chocolate,several,grasses
,flat,scaly,,no,,,close,broad,,enlarging,bulbous,,,brown,,,white,one,,chocolate,,woods
poisonous,,smooth,,bruises,foul,free,,,chocolate,,bulbous,,,white,,,white,one,,,scattered,urban
poisonous,,,yellow,no,none,,close,,white,enlarging,missing,,scaly,,,,,one,evanescent,white,several,woods
poisonous,,,,bruises,foul,free,,broad,,,,smooth,fibrous,,white,partial,white,one,,chocolate,several,urban
poisonous,,smooth,gray,bruises,foul,free,,broad,chocolate,tapering,bulbous,fibrous,fibrous,,white,partial,,one,,,,urban
,convex,scaly,cinnamon,no,none,free,,,,enlarging,,fibrous,smooth,,,partial,white,,,,,
,convex,smooth,white,bruises,foul,free,close,,chocolate,,bulbous,smooth,,white,white,partial,white,,pendant,,several,
,,,brown,no,spicy,free,,,,,missing,,,white,,partial,white,,,white,,
,flat,,pink,,none,free,,broad,green,,,,smooth,white,white,,white,,pendant,green,,
,,,,,,,,,,,bulbous,silky,silky,,buff,partial,,,,,solitary,
edible,convex,,pink,bruises,,free,close,broad,red,,,smooth,smooth,,,partial,white,two,,white,,waste
,flat,,,bruises,,,close,broad,green,,bulbous,,,,,partial,,two,pendant,green,several,
,convex,fibrous,,no,,free,,narrow,white,enlarging,missing,,,white,,,white,one,evanescent,white,several,
,,,,,foul,,close,,chocolate,enlarging,bulbous,,,pink,,partial,white,one,,,,paths
edible,,fibrous,,no,,free,crowded,narrow,,enlarging,bulbous,fibrous,,white,,,white,one,,white,several,
,,fibrous,,no,,,,,,,bulbous,,smooth,white,,partial,white,,evanescent,white,,
poisonous,,scaly,,,,,close,narrow,buff,tapering,missing,,silky,white,pink,,white,one,,,several,leaves
poisonous,flat,smooth,,bruises,,,close,broad,,tapering,,,smooth,white,white,,white,one,pendant,chocolate,,urban
poisonous,,,buff,bruises,foul,free,,broad,chocolate,tapering,,,fibrous,white,white,partial,,,pendant,,scattered,urban
poisonous,flat,,,bruises,foul,free,close,,white,tapering,bulbous,smooth,,,white,,white,one,pendant,chocolate,,grasses
poisonous,,smooth,buff,,,free,close,broad,chocolate,,bulbous,fibrous,fibrous,,,partial,white,one,,,,grasses
,,,,,,free,close,narrow,,enlarging,missing,smooth,fibrous,white,white,,,,flaring,chocolate,,woods
,flat,,,,,free,close,broad,,enlarging,bulbous,silky,silky,,,,white,,large,chocolate,,woods
,flat,smooth,gray,,,free,close,broad,,tapering,,,smooth,,white,partial,,,pendant,chocolate,,
poisonous,convex,scaly,brown,no,,,close,narrow,,tapering,,,smooth,,,,white,one,evanescent,white,,
poisonous,,scaly,yellow,no,,free,close,broad,,enlarging,bulbous,,silky,,buff,,white,one,,chocolate,,grasses
poisonous,flat,smooth,white,,foul,free,close,,,tapering,bulbous,fibrous,,,,partial,white,one,,chocolate,several,
poisonous,,smooth,white,bruises,foul,free,,broad,white,,,,smooth,,,,,one,,chocolate,,
poisonous,flat,scaly,,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,,,partial,white,one,,chocolate,solitary,
,flat,,,no,foul,,close,,,,,,silky,,buff,partial,,one,large,,,
poisonous,convex,,,no,,,close,narrow,,,missing,,,,white,,white,one,evanescent,white,,woods
poisonous,convex,scaly,yellow,,none,,,narrow,white,enlarging,,silky,,white,,partial,,one,evanescent,white,,
edible,flat,,brown,bruises,,,,broad,,enlarging,,,,red,red,,,,,,clustered,waste
poisonous,,scaly,yellow,no,foul,free,,broad,,enlarging,bulbous,,silky,,,partial,white,one,large,chocolate,solitary,woods
poisonous,flat,,,,,free,close,broad,chocolate,tapering,bulbous,smooth,fibrous,,white,partial,white,,,,,
poisonous,convex,scaly,brown,no,fishy,,,narrow,,tapering,missing,,smooth,,,partial,white,one,evanescent,,,
poisonous,flat,scaly,yellow,,,,,,chocolate,,,silky,,brown,buff,,,one,large,,several,woods
,flat,,,no,,free,,,,enlarging,bulbous,silky,silky,buff,brown,partial,,one,large,chocolate,,woods
,flat,smooth,,,,free,close,broad,chocolate,tapering,,,smooth,white,white,partial,,,pendant,,scattered,
,flat,smooth,pink,,,,close,,white,,bulbous,smooth,smooth,,white,partial,white,two,pendant,green,,meadows
poisonous,flat,,yellow,,foul,free,,,chocolate,,bulbous,,silky,,,partial,white,one,,chocolate,,grasses
,knobbed,smooth,,bruises,,free,close,,white,enlarging,missing,,smooth,white,red,partial,,,evanescent,,,
poisonous,,smooth,,bruises,foul,free,close,,chocolate,,,smooth,smooth,white,white,,white,,,,,grasses
poisonous,convex,,white,bruises,foul,free,,broad,,tapering,,fibrous,,,white,partial,white,,pendant,,,
,convex,,white,,foul,,close,,chocolate,,bulbous,fibrous,fibrous,white,white,partial,,,pendant,chocolate,,
poisonous,convex,scaly,brown,no,foul,,close,,buff,,,,smooth,,white,partial,,one,,white,several,
,,scaly,pink,bruises,none,free,,broad,green,,bulbous,smooth,smooth,white,,partial,,,pendant,green,several,meadows
,convex,smooth,,,,free,,broad,chocolate,,bulbous,fibrous,smooth,,white,,white,,pendant,,,urban
,convex,scaly,,,none,,close,,white,,,,,white,white,partial,white,,,,clustered,waste
poisonous,convex,scaly,brown,,spicy,free,,,,tapering,missing,,silky,pink,,,white,,,white,,paths
,convex,scaly,,,foul,,close,broad,pink,enlarging,,,,,,partial,white,,,,several,paths
poisonous,convex,smooth,white,bruises,foul,free,,broad,pink,tapering,,smooth,fibrous,,,,white,one,pendant,chocolate,,
,flat,,buff,bruises,,free,close,broad,red,enlarging,missing,,,,,,white,,evanescent,,clustered,
poisonous,,smooth,buff,bruises,,,close,broad,white,,bulbous,fibrous,,,white,,,one,pendant,,several,
edible,convex,fibrous,cinnamon,,none,free,,narrow,,enlarging,bulbous,,,white,,partial,,one,evanescent,white,,leaves
,,smooth,pink,,,,,broad,red,enlarging,,,smooth,white,,partial,,,,white,clustered,waste
,,scaly,,no,,free,crowded,,white,enlarging,,fibrous,,white,,partial,,one,evanescent,,several,
,,smooth,,bruises,,,,broad,,enlarging,missing,smooth,smooth,red,,partial,,two,,white,clustered,waste
,flat,,,bruises,foul,free,close,broad,white,,,,smooth,white,white,,,,,chocolate,several,urban
edible,,smooth,,bruises,,,,broad,,,missing,,smooth,white,,partial,white,two,,white,clustered,
edible,,scaly,red,bruises,none,,close,,,enlarging,,,smooth,white,red,partial,white,two,evanescent,white,,
poisonous,,,white,bruises,foul,,close,broad,pink,tapering,,smooth,,white,white,,white,one,,chocolate,,grasses
,knobbed,smooth,,,none,,close,,red,,missing,,smooth,red,white,partial,,two,evanescent,white,clustered,waste
,,smooth,buff,bruises,,,,,pink,,,fibrous,fibrous,white,white,partial,white,,pendant,chocolate,several,
poisonous,bell,scaly,,,none,free,close,,white,enlarging,,silky,,,yellow,partial,white,,evanescent,white,several,woods
poisonous,,,,bruises,foul,,close,,chocolate,tapering,,smooth,,white,white,partial,white,one,,chocolate,,urban
,convex,fibrous,yellow,,foul,free,,,,enlarging,bulbous,,silky,,,partial,white,,large,chocolate,several,grasses
